dataset,dataset_name,ds_class,model,tag,vendor,arm,blocks,n_call,n_queried,trunc,reasoning,cost,think,n_pred,n_usable,n_mol,level,n_bins,mp_chance_hit,mp_p_hit,mp_chance_deep,mp_p_deep,rs_chance_hit,rs_p_hit,rs_chance_deep,rs_p_deep,rs_chance_hit3,rs_p_hit3,rs_chance_R23,rs_p_R23,pearson,spearman,rmse,medae,m1,m2,m3,h1,h2,h3,hit,hit_stat,deep,deep_stat,hit3,hit3_all,R12,R23,chance_hit,p_hit,chance_deep,p_deep,mb_chance_hit,mb_p_hit,mb_chance_deep,mb_p_deep,hit_lo,hit_hi,deep_lo,deep_hi,chance_hit3,p_hit3,chance_R12,p_R12,chance_R23,p_R23,mb_chance_hit3,mb_p_hit3,mb_chance_R12,mb_p_R12,mb_chance_R23,mb_p_R23,q_hit_joint,q_deep_joint,decided_at,q_hit_used,q_deep_used,regime,excess
ld50,LD50 (Zhu),measured,Grok 4.5,grok45,xAI,t1024,2,500,500,0.0,max_tokens:1024,4.747,1246.5,495,492,492,3,20,2.5212,0.0005,16.8777,0.0005,11.848,0.032,53.0025,0.0005,11.848,0.032,53.0025,0.0005,0.7438,0.7147,0.6021,0.282,308,104,73,308,105,75,14.8374,hit3,70.1923,R23,14.8374,14.7475,33.7662,70.1923,0.3923,0.0005,10.2936,0.0005,2.016,0.0005,13.7369,0.0005,11.3821,17.8862,60.5757,79.0542,0.3923,0.0005,10.5195,0.0005,10.2936,0.0005,2.016,0.0005,24.0307,0.0005,13.7369,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,7.359821428571429
ld50,LD50 (Zhu),measured,Grok 4.5,grok45,xAI,t1024r,1,500,500,0.0,max_tokens:1024,5.6609,1440.0,500,497,497,3,20,2.3072,0.0005,14.343,0.0005,12.0314,0.016,53.2675,0.0015,12.0314,0.016,53.2675,0.0015,0.7683,0.7579,0.5876,0.2755,309,112,77,309,115,80,15.493,hit3,68.75,R23,15.493,15.4,36.246,68.75,0.3789,0.0005,9.9036,0.0005,1.721,0.0005,10.8544,0.0005,12.4748,18.9135,59.5228,77.0662,0.3789,0.0005,10.565,0.0005,9.9036,0.0005,1.721,0.0005,25.2676,0.0005,10.8544,0.0005,0.0005,0.0005,3,0.0015907172995780591,0.0015907172995780591,heavy,9.002324230098779
ld50,LD50 (Zhu),measured,Claude Haiku 4.5,haiku45,Anthropic,reg,1,500,500,0.0,none,0.2087,0.0,500,497,497,3,20,0.2792,0.7701,9.7483,0.6167,0.1779,0.5742,5.4536,0.3413,0.1779,0.5742,5.4536,0.3413,0.049,0.2685,2.4243,0.84,149,14,1,149,14,1,0.2012,hit3,7.1429,R23,0.2012,0.2,9.396,7.1429,0.2484,0.7031,10.3558,0.6377,0.3002,0.7951,10.5025,0.6422,0.0,0.6036,0.0,23.0769,0.2484,0.7031,9.0324,0.4303,10.3558,0.6377,0.3002,0.7951,9.7901,0.5962,10.5025,0.6422,1.0,0.9873,2,,,clean,0.9597450485694733
ld50,LD50 (Zhu),measured,Claude Haiku 4.5,haiku45,Anthropic,t1024,2,500,500,0.0,max_tokens:1024,1.7924,430.5,500,497,497,3,20,0.1503,0.1264,7.0484,0.1014,0.2827,0.4068,11.9959,0.3123,0.2827,0.4068,11.9959,0.3123,0.0604,0.1098,23.8633,1.1155,110,12,2,110,12,2,0.4024,hit3,16.6667,R23,0.4024,0.4,10.9091,16.6667,0.1769,0.1849,8.8028,0.1709,0.1412,0.1134,6.6338,0.091,0.0,1.006,0.0,40.0,0.1769,0.1849,9.7068,0.2979,8.8028,0.1709,0.1412,0.1134,9.5702,0.2449,6.6338,0.091,0.2754,0.2334,2,,,clean,1.139903032329523
ld50,LD50 (Zhu),measured,Kimi K3,kimik3,Moonshot,reg,1,500,500,0.0,none,0.3991,0.0,500,497,497,3,20,0.3665,0.5477,10.2962,0.3663,0.2955,0.4268,8.6439,0.2819,0.2955,0.4268,8.6439,0.2819,0.0091,-0.0069,10.7778,0.6855,164,16,2,164,20,2,0.4024,hit3,12.5,R23,0.4024,0.4,9.7561,12.5,0.3284,0.4738,10.596,0.3768,0.366,0.5727,10.1992,0.3603,0.0,1.006,0.0,31.25,0.3284,0.4738,10.1487,0.5542,10.596,0.3768,0.366,0.5727,10.8812,0.7421,10.1992,0.3603,0.9619,0.748,3,0.7996588888888888,0.5792456289978678,clean,1.0994535519125683
ld50,LD50 (Zhu),measured,Kimi K3,kimik3,Moonshot,t1024,2,500,500,0.0,max_tokens:1024,9.5747,437.5,500,497,497,3,20,1.6506,0.0005,14.3375,0.0005,8.2053,0.072,50.0912,0.0105,8.2053,0.072,50.0912,0.0105,0.2452,0.6998,2.1409,0.3675,273,78,50,273,78,55,10.0604,hit3,64.1026,R23,10.0604,10.0,28.5714,64.1026,0.3548,0.0005,10.1856,0.0005,1.3026,0.0005,11.5173,0.0005,7.4447,12.6761,53.9448,74.4248,0.3548,0.0005,10.3993,0.0005,10.1856,0.0005,1.3026,0.0005,21.0226,0.0005,11.5173,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,7.7233225855980345
ld50,LD50 (Zhu),measured,Kimi K3,kimik3,Moonshot,t1024r,1,500,500,0.0,max_tokens:1024,8.6146,427.5,499,496,496,3,20,1.5048,0.0005,13.5856,0.0005,7.9244,0.1919,51.1331,0.0925,7.9244,0.1919,51.1331,0.0925,0.6847,0.6385,0.6827,0.378,266,77,45,266,80,49,9.0726,hit3,58.4416,R23,9.0726,9.018,28.9474,58.4416,0.3606,0.0005,10.374,0.0005,1.1791,0.0005,10.7907,0.0005,6.6532,11.6935,47.9986,68.7526,0.3606,0.0005,10.4338,0.0005,10.374,0.0005,1.1791,0.0005,20.2939,0.0005,10.7907,0.0005,0.0005,0.0005,3,0.0015907172995780591,0.0015907172995780591,heavy,7.69451276397252
ld50,LD50 (Zhu),measured,Llama 4 Maverick,llama4mav,Meta,reg,1,500,500,0.0,none,0.0296,0.0,500,497,497,3,20,0.5318,0.7811,16.0034,0.6987,0.5246,0.7366,12.8066,0.5382,0.5246,0.7366,12.8066,0.5382,0.0706,0.1325,1.0067,0.5115,236,17,2,236,23,2,0.4024,hit3,11.7647,R23,0.4024,0.4,7.2034,11.7647,0.5589,0.7946,15.4329,0.6817,0.5494,0.7886,16.3656,0.7131,0.0,1.006,0.0,30.7692,0.5589,0.7946,7.9105,0.6462,15.4329,0.6817,0.5494,0.7886,7.0177,0.4148,16.3656,0.7131,1.0,1.0,3,0.9378618296529968,0.9049267226890755,clean,0.732435384055333
ld50,LD50 (Zhu),measured,Llama 4 Maverick,llama4mav,Meta,t1024,2,500,500,0.0,max_tokens:1024,0.0341,0.0,500,497,497,3,20,1.0295,0.3963,19.7571,0.3513,0.8293,0.2314,13.5157,0.0965,0.8293,0.2314,13.5157,0.0965,0.213,0.1742,0.9541,0.5255,236,27,6,236,35,6,1.2072,hit3,22.2222,R23,1.2072,1.2,11.4407,22.2222,0.5783,0.0515,15.824,0.2104,1.0084,0.3858,19.4645,0.3498,0.4024,2.2133,6.6667,39.1304,0.5783,0.0515,7.9636,0.0305,15.824,0.2104,1.0084,0.3858,10.8631,0.3038,19.4645,0.3498,0.6918,0.6522,3,0.6111201680672268,0.5659854077253218,clean,1.1971439904799683
ld50,LD50 (Zhu),measured,GPT-5.6 luna,luna,OpenAI,reg,1,500,500,0.0,none,0.0056,0.0,500,497,497,3,20,0.3356,1.0,11.7945,1.0,0.145,1.0,5.5617,1.0,0.145,1.0,5.5617,1.0,0.2004,0.2223,1.1819,0.8795,139,15,0,139,15,0,0.0,hit3,0.0,R23,0.0,0.0,10.7914,0.0,0.2424,1.0,10.1888,1.0,0.3386,1.0,11.8665,1.0,0.0,0.0,0.0,0.0,0.2424,1.0,9.0792,0.2359,10.1888,1.0,0.3386,1.0,9.8527,0.3323,11.8665,1.0,1.0,1.0,3,1.0,1.0,clean,0.0
ld50,LD50 (Zhu),measured,GPT-5.6 luna,luna,OpenAI,t1024,2,500,500,0.0,low,0.5766,516.0,499,496,496,3,20,1.0024,0.0005,12.7507,0.0005,4.5447,0.2574,44.9581,0.2629,4.5447,0.2574,44.9581,0.2629,0.5985,0.6265,0.7692,0.451,243,52,26,243,53,27,5.2419,hit3,50.0,R23,5.2419,5.2104,21.3992,50.0,0.3546,0.0005,9.8855,0.0005,0.837,0.0005,10.749,0.0005,3.4274,7.2581,36.3636,62.5,0.3546,0.0005,10.429,0.001,9.8855,0.0005,0.837,0.0005,16.315,0.0005,10.749,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,6.262724014336918
ld50,LD50 (Zhu),measured,MiniMax M3,minimaxm3,MiniMax,reg,1,500,500,0.0,none,0.9671,0.0,500,497,497,3,20,0.59,0.1514,13.2448,0.1214,1.0621,0.6117,21.5966,0.4838,1.0621,0.6117,21.5966,0.4838,0.0589,0.2273,3.2071,0.679,191,23,5,191,24,5,1.006,hit3,21.7391,R23,1.006,1.0,12.0419,21.7391,0.3266,0.0245,10.8871,0.1024,0.5798,0.1409,13.0614,0.1154,0.2012,2.0121,5.2632,40.9091,0.3266,0.0245,9.8081,0.1689,10.8871,0.1024,0.5798,0.1409,11.6376,0.4043,13.0614,0.1154,0.4531,0.4046,3,0.29129945355191256,0.24719204545454546,clean,1.7350810624353226
ld50,LD50 (Zhu),measured,MiniMax M3,minimaxm3,MiniMax,t1024,2,500,500,0.4,max_tokens:1024,5.3109,4809.0,492,489,489,3,20,1.5913,0.0005,14.4209,0.0005,7.7858,0.1364,48.9324,0.098,7.7858,0.1364,48.9324,0.098,0.0122,0.6603,26.4242,0.3625,280,80,45,280,81,47,9.2025,hit3,56.25,R23,9.2025,9.1463,28.5714,56.25,0.3125,0.0005,9.5015,0.0005,1.2808,0.0005,11.8877,0.0005,6.7485,11.6616,44.8698,67.4441,0.3125,0.0005,9.6315,0.0005,9.5015,0.0005,1.2808,0.0005,19.1527,0.0005,11.8877,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,7.184962523422861
ld50,LD50 (Zhu),measured,Mistral Large 2512,mistrall,Mistral,reg,1,500,500,0.0,minimal,0.0241,0.0,500,497,497,3,20,0.1525,0.1704,9.1859,0.1199,0.3199,0.4673,19.4961,0.4088,0.3199,0.4673,19.4961,0.4088,0.3077,0.3314,1.3243,1.1565,85,9,2,85,9,2,0.4024,hit3,22.2222,R23,0.4024,0.4,10.5882,22.2222,0.1353,0.1439,8.5474,0.1169,0.1553,0.1694,9.3756,0.1244,0.0,1.006,0.0,54.596,0.1353,0.1439,9.915,0.4053,8.5474,0.1169,0.1553,0.1694,9.9157,0.4193,9.3756,0.1244,0.4958,0.419,2,,,clean,1.0678217372449752
ld50,LD50 (Zhu),measured,Mistral Large 2512,mistrall,Mistral,t1024,2,500,500,0.0,max_tokens:1024,0.0238,0.0,500,497,497,3,20,0.1352,0.5017,10.2083,0.3163,0.2097,0.6442,16.2147,0.4773,0.2097,0.6442,16.2147,0.4773,0.319,0.3752,1.31,1.1875,74,6,1,74,6,1,0.2012,hit3,16.6667,R23,0.2012,0.2,8.1081,16.6667,0.1414,0.5077,9.2435,0.2429,0.1315,0.4953,10.0479,0.3003,0.0,0.6036,0.0,50.0,0.1414,0.5077,9.3986,0.6487,9.2435,0.2429,0.1315,0.4953,8.6769,0.5887,10.0479,0.3003,0.7883,0.5912,2,,,clean,0.9344466341665802
ld50,LD50 (Zhu),measured,Claude Opus 5,opus5,Anthropic,reg,1,500,500,0.0,none,0.7332,0.0,499,496,496,3,20,0.5007,0.2304,7.582,0.1104,1.0773,0.7791,16.8506,0.7006,1.0773,0.7791,16.8506,0.7006,0.6805,0.6792,0.7337,0.388,258,30,4,258,31,6,0.8065,hit3,13.3333,R23,0.8065,0.8016,11.6279,13.3333,0.3345,0.0855,8.9406,0.2409,0.4748,0.2074,7.1164,0.0915,0.2016,1.6129,2.9391,26.6667,0.3345,0.0855,10.9416,0.3703,8.9406,0.2409,0.4748,0.2074,12.8427,0.8251,7.1164,0.0915,0.5636,0.3465,3,0.39192882205513785,0.20655988023952096,clean,1.6986099410278013
ld50,LD50 (Zhu),measured,Claude Opus 5,opus5,Anthropic,t1024,2,500,500,0.0,max_tokens:1024,2.8676,64.5,498,495,495,3,20,1.6772,0.0005,12.8136,0.0005,8.2055,0.2129,47.685,0.1519,8.2055,0.2129,47.685,0.1519,0.7777,0.7704,0.573,0.2755,320,86,46,320,91,48,9.2929,hit3,53.4884,R23,9.2929,9.2369,26.875,53.4884,0.3129,0.0005,8.0972,0.0005,1.3626,0.0005,10.5398,0.0005,6.6667,11.9192,42.4629,63.4795,0.3129,0.0005,10.1728,0.0005,8.0972,0.0005,1.3626,0.0005,19.7417,0.0005,10.5398,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,6.819976515485101
ld50,LD50 (Zhu),measured,Claude Opus 5,opus5,Anthropic,t1024r,1,500,500,0.0,max_tokens:1024,3.06,0.0,497,494,494,3,20,1.5622,0.0005,12.0418,0.0005,7.9371,0.1934,45.9983,0.1134,7.9371,0.1934,45.9983,0.1134,0.7678,0.7634,0.5855,0.252,328,86,45,328,87,47,9.1093,hit3,52.3256,R23,9.1093,9.0543,26.2195,52.3256,0.3084,0.0005,7.8496,0.0005,1.2339,0.0005,9.6476,0.0005,6.6802,11.5385,41.4894,62.2467,0.3084,0.0005,10.3239,0.0005,7.8496,0.0005,1.2339,0.0005,19.5695,0.0005,9.6476,0.0005,0.0005,0.0005,3,0.0015907172995780591,0.0015907172995780591,heavy,7.382526947078369
ld50,LD50 (Zhu),measured,Qwen3-235B,qwen3,Alibaba,reg,1,500,500,0.0,max_tokens:128,0.0148,0.0,500,497,497,3,20,0.2464,1.0,8.6218,1.0,0.023,1.0,0.6939,1.0,0.023,1.0,0.6939,1.0,0.1006,0.1719,1.2493,0.6115,198,15,0,198,16,0,0.0,hit3,0.0,R23,0.0,0.0,7.5758,0.0,0.4092,1.0,12.038,1.0,0.2556,1.0,8.946,1.0,0.0,0.0,0.0,0.0,0.4092,1.0,8.696,0.7136,12.038,1.0,0.2556,1.0,7.0953,0.3433,8.946,1.0,1.0,1.0,3,1.0,1.0,clean,0.0
ld50,LD50 (Zhu),measured,Qwen3-235B,qwen3,Alibaba,t1024,2,500,500,0.0,max_tokens:1024,0.0146,0.0,500,497,497,3,20,0.4063,0.6137,9.679,0.3778,0.5066,0.7111,13.2906,0.5977,0.5066,0.7111,13.2906,0.5977,0.0682,0.1093,1.191,0.614,207,18,2,207,22,2,0.4024,hit3,11.1111,R23,0.4024,0.4,8.6957,11.1111,0.3974,0.5957,11.0195,0.4958,0.4075,0.6192,9.6288,0.3738,0.0,1.006,0.0,27.7778,0.3974,0.5957,8.9002,0.5292,11.0195,0.4958,0.4075,0.6192,10.1391,0.9005,9.6288,0.3738,0.9194,0.683,3,0.8395526032315977,0.5983974522292994,clean,0.9874846625766871
ld50,LD50 (Zhu),measured,GPT-5.6 sol,sol,OpenAI,reg,1,500,500,0.0,none,0.2776,0.0,500,497,497,3,20,0.4379,0.6382,9.6068,0.4728,0.4145,0.6117,8.8772,0.4373,0.4145,0.6117,8.8772,0.4373,0.515,0.5291,0.8346,0.52,228,21,2,228,22,2,0.4024,hit3,9.5238,R23,0.4024,0.4,9.2105,9.5238,0.351,0.5252,10.3343,0.5137,0.433,0.6492,9.5282,0.4793,0.0,1.006,0.0,25.0,0.351,0.5252,10.3078,0.6557,10.3343,0.5137,0.433,0.6492,10.1192,0.7486,9.5282,0.4793,0.9873,0.8898,3,0.8587663157894737,0.7179391304347826,clean,0.9293302540415704
ld50,LD50 (Zhu),measured,GPT-5.6 sol,sol,OpenAI,t1024,2,500,500,0.0,low,4.6793,482.0,500,497,497,3,20,2.2216,0.0005,14.4582,0.0005,10.8232,0.079,51.6757,0.035,10.8232,0.079,51.6757,0.035,0.6532,0.7045,0.7709,0.3015,305,106,64,305,106,68,12.8773,hit3,60.3774,R23,12.8773,12.8,34.7541,60.3774,0.368,0.0005,10.7549,0.0005,1.7763,0.0005,11.7418,0.0005,9.8592,15.6942,50.9615,70.0857,0.368,0.0005,9.9887,0.0005,10.7549,0.0005,1.7763,0.0005,25.1262,0.0005,11.7418,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,7.249507403028768
ld50,LD50 (Zhu),measured,GPT-5.6 sol,sol,OpenAI,t1024r,1,500,500,0.0,low,4.7683,505.0,500,497,497,3,20,2.0603,0.0005,14.5344,0.0005,10.3329,0.068,53.1492,0.0095,10.3329,0.068,53.1492,0.0095,0.5873,0.686,0.923,0.3225,285,95,62,285,96,64,12.4748,hit3,65.2632,R23,12.4748,12.4,33.3333,65.2632,0.3513,0.0005,10.3344,0.0005,1.645,0.0005,11.7634,0.0005,9.4567,15.6992,54.994,75.0,0.3513,0.0005,10.4768,0.0005,10.3344,0.0005,1.645,0.0005,25.2276,0.0005,11.7634,0.0005,0.0005,0.0005,3,0.0015907172995780591,0.0015907172995780591,heavy,7.583465045592705
ld50,LD50 (Zhu),measured,Claude Sonnet 5,sonnet5,Anthropic,reg,1,500,500,0.0,none,0.2933,0.0,499,496,496,3,20,0.4038,0.8921,9.3905,0.7531,0.424,0.8816,8.0916,0.6662,0.424,0.8816,8.0916,0.6662,0.544,0.5079,0.8012,0.429,261,20,1,261,20,1,0.2016,hit3,5.0,R23,0.2016,0.2004,7.6628,5.0,0.3299,0.8316,7.5768,0.6532,0.4141,0.91,9.7703,0.7741,0.0,0.6048,0.0,16.6667,0.3299,0.8316,9.9852,0.91,7.5768,0.6532,0.4141,0.91,8.0374,0.6502,9.7703,0.7741,1.0,1.0,3,1.0,0.9306136942675158,clean,0.48683892779521853
ld50,LD50 (Zhu),measured,Claude Sonnet 5,sonnet5,Anthropic,t1024,2,500,500,0.0,max_tokens:1024,0.9734,0.0,498,495,495,3,20,0.8545,0.0005,11.3877,0.0005,2.523,0.4793,29.3081,0.3618,2.523,0.4793,29.3081,0.3618,0.6232,0.6014,0.7344,0.355,288,41,13,288,42,13,2.6263,hit3,31.7073,R23,2.6263,2.6104,14.2361,31.7073,0.3792,0.0005,9.0153,0.001,0.8011,0.0005,10.7198,0.0005,1.4141,4.0455,17.7745,46.8085,0.3792,0.0005,9.8972,0.0155,9.0153,0.001,0.8011,0.0005,13.0993,0.1729,10.7198,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,partial,3.2783672450380728
ld50,LD50 (Zhu),measured,GPT-5.6 terra,terra,OpenAI,reg,1,500,500,0.0,none,0.0557,0.0,500,497,497,3,20,0.3034,0.1869,8.2748,0.052,0.413,0.3453,13.2088,0.2399,0.413,0.3453,13.2088,0.2399,0.3316,0.3944,1.0594,0.6195,195,15,3,195,15,3,0.6036,hit3,20.0,R23,0.6036,0.6,7.6923,20.0,0.3277,0.2174,10.6773,0.1379,0.2926,0.1704,7.9382,0.047,0.0,1.4085,0.0,44.4444,0.3277,0.2174,10.2431,0.8616,10.6773,0.1379,0.2926,0.1704,9.5762,0.8911,7.9382,0.047,0.4958,0.2102,3,0.3381094736842105,0.11581045751633988,clean,2.062884483937115
ld50,LD50 (Zhu),measured,GPT-5.6 terra,terra,OpenAI,t1024,2,500,500,0.0,low,1.6935,734.5,500,497,497,3,20,1.3121,0.0005,13.5415,0.0005,6.0039,0.2279,46.2421,0.1364,6.0039,0.2279,46.2421,0.1364,0.6878,0.6781,0.6781,0.4095,272,64,34,272,65,38,6.841,hit3,53.125,R23,6.841,6.8,23.5294,53.125,0.3876,0.0005,10.5583,0.0005,1.0708,0.0005,11.2221,0.0005,4.6278,9.2555,40.0,66.129,0.3876,0.0005,10.583,0.0005,10.5583,0.0005,1.0708,0.0005,17.9108,0.0005,11.2221,0.0005,0.0018,0.0018,3,0.0015907172995780591,0.0015907172995780591,heavy,6.388681359731042
lipophilicity,Lipophilicity,measured,Gemini 2.5 Pro,gem25pro,Google,reg,1,500,500,0.0,minimal,1.8478,706.0,500,274,274,3,20,0.2571,0.5422,5.7223,0.2294,0.3617,0.6397,9.4984,0.4513,0.3617,0.6397,9.4984,0.4513,0.4964,0.4406,1.4029,0.84,84,10,1,84,12,1,0.365,hit3,10.0,R23,0.365,0.2,11.9048,10.0,0.2622,0.5067,10.1114,0.4768,0.2597,0.5487,5.7265,0.2184,0.0,1.4599,0.0,33.3333,0.2622,0.5067,10.3467,0.3253,10.1114,0.4768,0.2597,0.5487,14.4424,0.8251,5.7265,0.2184,0.9277,0.5813,2,,,clean,0.8242951310031574
lipophilicity,Lipophilicity,measured,Gemini 2.5 Pro,gem25pro,Google,t1024,2,500,500,0.0,max_tokens:1024,1.6849,633.5,500,274,274,3,20,0.5745,0.4828,11.6205,0.3258,0.7367,0.5997,14.4454,0.4368,0.7367,0.5997,14.4454,0.4368,0.4892,0.425,1.391,0.875,84,13,2,84,15,2,0.7299,hit3,15.3846,R23,0.7299,0.4,15.4762,15.3846,0.2595,0.1599,9.5304,0.2719,0.5243,0.4203,10.5449,0.2844,0.0,1.8248,0.0,40.0,0.2595,0.1599,10.4743,0.0945,9.5304,0.2719,0.5243,0.4203,16.3529,0.6392,10.5449,0.2844,0.7169,0.5762,2,,,clean,0.9463887139284163
lipophilicity,Lipophilicity,measured,Gemini 3.1 Flash-Lite,gem31flashlite,Google,reg,1,468,468,0.0,none,0.0125,0.0,468,258,258,3,20,0.507,0.1169,14.7574,0.0405,1.1585,0.5822,23.357,0.1279,1.1585,0.5822,23.357,0.1279,0.4814,0.4565,1.621,0.965,70,8,3,70,10,3,1.1628,hit3,37.5,R23,1.1628,0.641,11.4286,37.5,0.2506,0.032,11.4951,0.0625,0.4382,0.075,12.734,0.024,0.0,2.7132,0.0,76.9658,0.2506,0.032,10.4537,0.3798,11.4951,0.0625,0.4382,0.075,13.009,0.7131,12.734,0.024,0.297,0.1142,2,,,clean,0.87851487431778
lipophilicity,Lipophilicity,measured,Gemini 3.1 Flash-Lite,gem31flashlite,Google,t1024,2,500,500,0.0,max_tokens:1024,0.3637,916.0,500,274,274,3,20,0.6042,0.8281,11.2863,0.5932,0.3593,0.6097,7.4497,0.4288,0.3593,0.6097,7.4497,0.4288,0.5653,0.528,1.4292,0.755,90,12,1,90,13,1,0.365,hit3,8.3333,R23,0.365,0.2,13.3333,8.3333,0.306,0.5667,12.5215,0.5622,0.6192,0.8441,11.4196,0.5922,0.0,1.0949,0.0,27.2727,0.306,0.5667,10.921,0.2714,12.5215,0.5622,0.6192,0.8441,17.1651,0.9175,11.4196,0.5922,1.0,0.8916,2,,,clean,0.7767679768833272
lipophilicity,Lipophilicity,measured,Gemini 3.1 Pro,gem31pro,Google,reg,1,500,500,0.0,max_tokens:128,1.0141,286.5,500,274,274,3,20,0.3394,1.0,5.5591,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7095,0.721,0.8838,0.49,135,16,0,135,16,0,0.0,hit3,0.0,R23,0.0,0.0,11.8519,0.0,0.237,1.0,7.6215,1.0,0.3639,1.0,5.9547,1.0,0.0,0.0,0.0,0.0,0.237,1.0,10.4237,0.3183,7.6215,1.0,0.3639,1.0,12.4603,0.6292,5.9547,1.0,1.0,1.0,3,1.0,1.0,clean,0.0
lipophilicity,Lipophilicity,measured,Gemini 3.1 Pro,gem31pro,Google,t1024,2,500,500,0.0,max_tokens:1024,1.7907,537.0,500,274,274,3,20,0.604,1.0,9.5468,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7363,0.7422,0.8514,0.48,134,18,0,134,18,0,0.0,hit3,0.0,R23,0.0,0.0,13.4328,0.0,0.2843,1.0,9.5858,1.0,0.6602,1.0,10.3731,1.0,0.0,0.0,0.0,0.0,0.2843,1.0,10.0189,0.1484,9.5858,1.0,0.6602,1.0,13.0639,0.4383,10.3731,1.0,1.0,1.0,3,1.0,1.0,clean,0.0
lipophilicity,Lipophilicity,measured,Gemini 3.5 Flash,gem35flash,Google,reg,1,500,500,0.0,minimal,0.0799,0.0,500,274,274,3,20,0.2984,0.1929,8.159,0.1964,0.7307,0.5937,17.4775,0.5522,0.7307,0.5937,17.4775,0.5522,0.5593,0.518,1.1482,0.715,106,13,2,106,14,2,0.7299,hit3,15.3846,R23,0.7299,0.4,12.2642,15.3846,0.2885,0.1954,10.0685,0.2914,0.2766,0.1729,7.8343,0.1889,0.0,1.8248,0.0,36.3756,0.2885,0.1954,10.0193,0.2479,10.0685,0.2914,0.2766,0.1729,9.1881,0.066,7.8343,0.1889,0.4958,0.5243,2,,,clean,1.334791741491712
lipophilicity,Lipophilicity,measured,Gemini 3.5 Flash,gem35flash,Google,t1024,2,500,500,0.0,max_tokens:1024,1.8566,760.5,500,274,274,3,20,0.4498,0.7396,6.8367,0.6312,0.3631,0.6342,6.9926,0.5967,0.3631,0.6342,6.9926,0.5967,0.7363,0.7401,0.8489,0.515,143,19,1,143,19,1,0.365,hit3,5.2632,R23,0.365,0.2,13.2867,5.2632,0.1761,0.3888,5.7527,0.3888,0.4476,0.7276,6.814,0.6352,0.0,1.0949,0.0,17.6471,0.1761,0.3888,10.1979,0.1794,5.7527,0.3888,0.4476,0.7276,12.8969,0.4198,6.814,0.6352,0.9848,0.9329,3,0.9098016583747928,0.8491858156028368,clean,0.8154602323503127
lipophilicity,Lipophilicity,measured,Gemini 3.6 Flash,gem36flash,Google,reg,1,500,500,0.0,minimal,0.0777,0.0,500,274,274,3,20,0.5356,0.1704,14.2795,0.1799,1.0974,0.5847,24.7122,0.5182,1.0974,0.5847,24.7122,0.5182,0.546,0.4983,1.1611,0.67,113,12,3,113,12,3,1.0949,hit3,25.0,R23,1.0949,0.6,10.6195,25.0,0.302,0.0485,9.7403,0.1139,0.5024,0.1439,13.5121,0.1619,0.0,2.5547,0.0,53.8462,0.302,0.0485,10.2713,0.4328,9.7403,0.1139,0.5024,0.1439,9.5527,0.2934,13.5121,0.1619,0.4583,0.4943,2,,,clean,1.111675233180148
lipophilicity,Lipophilicity,measured,Gemini 3.6 Flash,gem36flash,Google,t1024,2,500,500,0.0,max_tokens:1024,1.2179,504.5,498,273,273,3,20,0.5035,1.0,9.2048,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7018,0.6839,0.9279,0.5,143,13,0,143,13,0,0.0,hit3,0.0,R23,0.0,0.0,9.0909,0.0,0.3258,1.0,9.3712,1.0,0.5288,1.0,9.616,1.0,0.0,0.0,0.0,0.0,0.3258,1.0,10.7987,0.6982,9.3712,1.0,0.5288,1.0,10.6183,0.8241,9.616,1.0,1.0,1.0,2,,,clean,0.8561539982859779
lipophilicity,Lipophilicity,measured,Gemini 3 Flash,gem3flash,Google,reg,1,500,500,0.0,none,0.0267,0.0,500,274,274,3,20,0.3662,1.0,7.544,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5275,0.5024,1.2512,0.73,100,17,0,100,17,0,0.0,hit3,0.0,R23,0.0,0.0,17.0,0.0,0.2558,1.0,8.8466,1.0,0.3954,1.0,8.3718,1.0,0.0,0.0,0.0,0.0,0.2558,1.0,10.289,0.0375,8.8466,1.0,0.3954,1.0,13.0384,0.061,8.3718,1.0,1.0,1.0,3,1.0,1.0,clean,0.0
