dataset,dataset_name,ds_class,model,tag,vendor,arm,blocks,n_call,n_queried,trunc,reasoning,cost,think,n_pred,n_usable,n_mol,level,n_bins,mp_chance_hit,mp_p_hit,mp_chance_deep,mp_p_deep,rs_chance_hit,rs_p_hit,rs_chance_deep,rs_p_deep,rs_chance_hit3,rs_p_hit3,rs_chance_R23,rs_p_R23,pearson,spearman,rmse,medae,m1,m2,m3,h1,h2,h3,hit,hit_stat,deep,deep_stat,hit3,hit3_all,R12,R23,chance_hit,p_hit,chance_deep,p_deep,mb_chance_hit,mb_p_hit,mb_chance_deep,mb_p_deep,hit_lo,hit_hi,deep_lo,deep_hi,chance_hit3,p_hit3,chance_R12,p_R12,chance_R23,p_R23,mb_chance_hit3,mb_p_hit3,mb_chance_R12,mb_p_R12,mb_chance_R23,mb_p_R23,q_hit_joint,q_deep_joint,regime_old,smooth_floor,R12_smooth_floor,R23_smooth_floor,R13_smooth_floor,hit1_smooth_floor,floor_R12,floor_R23,guard_R12,guard_R23,testable,p_R12_binom,p_R23_binom,p_hit3_binom,p_m1_binom,floor_m1,rate_m1,q_hit3,q_R12,q_R23,first_figure_at_chance,verdict,evidence,regime,breadth_R12,breadth_R23,excess_R12,excess_R23,floor_hit3,rel_medae,excess_hit3,recall_signature
aqsoldb,AqSolDB,measured,Grok 4.5,grok45,xAI,t1024,1,500,500,0.0,max_tokens:1024,4.0357,937.5,500,469,469,3,20,0.8369,0.0005,14.3626,0.0005,4.2651,0.2074,36.8098,0.0515,4.2651,0.2074,36.8098,0.0515,0.881,0.8864,1.1547,0.465,204,50,24,204,52,24,5.1173,hit3,True,R23,5.1173,4.8,24.5098,48.0,0.1466,0.0005,12.4689,0.044,0.6498,0.0005,11.5112,0.0005,3.4062,7.2495,34.9971,61.8293,0.1466,0.0005,9.9772,0.0005,12.4689,0.044,0.6498,0.0005,14.6615,0.0005,11.5112,0.0005,0.0018,0.0018,heavy,0.6684,14.8302,11.1368,1.6516,40.4723,12.139468,11.034906,False,False,True,8.5714289911982e-07,7.082637238669877e-11,8.141884079620194e-32,2.5175029094091478e-77,10.191138,43.49680170575693,,3.4813188518097304e-06,3.595800444247784e-10,False,contaminated,R12 + R23,partial,5.380700486140724,3.94084157782516,2.019017637346216,4.349833156711983,0.110712,17.430745586085393,46.22172844858733,True
aqsoldb,AqSolDB,measured,Claude Haiku 4.5,haiku45,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,1.4999,410.0,487,457,457,3,20,0.2609,1.0,11.906,1.0,0.0301,1.0,1.4047,1.0,0.0301,1.0,1.4047,1.0,0.5779,0.6721,2.3668,1.05,99,9,0,99,9,0,0.0,hit3,False,R23,0.0,0.0,9.0909,0.0,0.0973,1.0,9.1286,1.0,0.2733,1.0,12.5339,1.0,0.0,0.0,0.0,0.0,0.0973,1.0,10.0942,0.5827,9.1286,1.0,0.2733,1.0,10.1816,0.6687,12.5339,1.0,1.0,1.0,untestable,0.291,12.1016,10.6682,1.291,22.5437,12.139468,11.034906,False,False,True,0.8627575836907342,,1.0,5.077602442568671e-13,10.191138,21.663019693654267,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.7488713673449281,0.0,0.110712,39.359748097612176,0.0,False
aqsoldb,AqSolDB,measured,Kimi K3,kimik3,Moonshot,t1024,1,500,500,0.0,max_tokens:1024,8.216,447.5,498,467,467,3,20,0.6942,0.0005,13.5774,0.009,2.7396,0.4098,28.9383,0.3043,2.7396,0.4098,28.9383,0.3043,0.8888,0.9038,1.2045,0.4944,182,43,14,182,43,14,2.9979,hit3,True,R23,2.9979,2.8112,23.6264,32.5581,0.1058,0.0005,9.7312,0.1084,0.6017,0.0005,12.1199,0.004,1.4989,4.7109,19.4371,47.2222,0.1058,0.0005,9.6663,0.0025,9.7312,0.1084,0.6017,0.0005,13.5971,0.0005,12.1199,0.004,0.0018,0.0126,heavy,0.5928,14.768,10.3173,1.5237,38.903,12.139468,11.034906,False,False,True,1.2786740300622132e-05,0.00013668072108569948,5.756005447595917e-16,2.896299308802124e-60,10.191138,38.97216274089936,,4.822427770520347e-05,0.0005046672778548903,False,contaminated,R12 + R23,partial,4.476695554603854,1.9817966638115632,1.9462467383249413,2.950464643740509,0.110712,18.53281853281853,27.078365488835896,True
aqsoldb,AqSolDB,measured,Llama 4 Maverick,llama4mav,Meta,t1024,1,500,500,0.0,max_tokens:1024,0.0198,0.0,500,469,469,3,20,0.3074,0.7841,10.4646,0.6592,0.2398,0.6877,8.754,0.5697,0.2398,0.6877,8.754,0.5697,0.7664,0.7684,1.5406,0.9239,115,14,1,115,15,1,0.2132,hit3,False,R23,0.2132,0.2,12.1739,7.1429,0.1377,0.4813,10.2289,0.4808,0.3163,0.7901,10.7721,0.6687,0.0,0.6397,0.0,23.0769,0.1377,0.4813,9.9437,0.2464,10.2289,0.4808,0.3163,0.7901,11.668,0.4198,10.7721,0.6687,1.0,0.9552,untestable,0.3529,12.244,11.7293,1.4361,24.5714,12.139468,11.034906,False,False,True,0.5380138974123762,,0.4051981311487964,4.873493363545446e-19,10.191138,24.520255863539447,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.008446012793176848,0.0,1.0028363681176142,0.6473004844807921,0.110712,34.632829778460845,1.9257171760965386,False
aqsoldb,AqSolDB,measured,GPT-5.6 luna,luna,OpenAI,t1024,1,500,500,0.0,low,0.1228,516.0,500,469,469,3,20,0.4644,0.0005,11.9587,0.0115,2.166,0.5672,30.0196,0.3793,2.166,0.5672,30.0196,0.3793,0.8359,0.8786,1.5859,0.6329,149,31,10,149,32,10,2.1322,hit3,True,R23,2.1322,2.0,20.8054,32.2581,0.1299,0.0005,11.279,0.1219,0.4062,0.0005,10.7104,0.0055,1.0661,3.6247,16.2753,50.0,0.1299,0.0005,10.3008,0.0165,11.279,0.1219,0.4062,0.0005,13.6603,0.005,10.7104,0.0055,0.0018,0.0171,heavy,0.4979,13.7146,11.0402,1.5141,32.8817,12.139468,11.034906,False,False,True,0.0018510616077392094,0.0013210142939837552,2.247088047236138e-10,2.146047908982207e-37,10.191138,31.769722814498934,,0.006146921565322657,0.004471125302714249,False,contaminated,R12 + R23,partial,2.7531327675906185,1.402810051172708,1.7138642319416302,2.923278186511059,0.110712,23.724556734265473,19.258978249873547,True
aqsoldb,AqSolDB,measured,MiniMax M3,minimaxm3,MiniMax,t1024,1,500,500,1.0,max_tokens:1024,4.6155,3591.0,487,457,457,3,20,0.3445,0.0005,8.9946,0.0045,1.7091,0.5167,24.5955,0.1714,1.7091,0.5167,24.5955,0.1714,0.2725,0.8679,7.7317,0.61,153,25,8,153,31,9,1.7505,hit3,True,R23,1.7505,1.6427,16.3399,32.0,0.0817,0.0005,7.1977,0.0625,0.2791,0.0005,7.4094,0.002,0.6565,2.8446,14.2734,50.0,0.0817,0.0005,9.1001,0.0435,7.1977,0.0625,0.2791,0.0005,11.4034,0.018,7.4094,0.002,0.0018,0.0067,heavy,0.5213,13.7005,11.2907,1.5469,33.7015,12.139468,11.034906,False,False,True,0.07531379496550347,0.004202540262320557,6.444065260827634e-08,2.0139671152636e-41,10.191138,33.479212253829324,,0.21969991017561236,0.013782243841647541,False,contaminated,R23 only (concentrated),trace,1.4062612603938733,1.1468869803063457,1.346014504095237,2.899888771141322,0.110712,22.86613937099374,15.811294168653804,True
aqsoldb,AqSolDB,measured,Mistral Large 2512,mistrall,Mistral,t1024,1,500,500,0.0,max_tokens:1024,0.0238,0.0,500,469,469,3,20,0.3079,0.4218,12.6765,0.4668,0.3838,0.5417,15.9072,0.5942,0.3838,0.5417,15.9072,0.5942,0.7325,0.7114,1.6379,1.0404,109,16,2,109,16,2,0.4264,hit3,True,R23,0.4264,0.4,14.6789,12.5,0.1148,0.1069,9.2787,0.3668,0.2954,0.4103,12.5818,0.4763,0.0,1.0661,0.0,30.7692,0.1148,0.1069,9.1713,0.0735,9.2787,0.3668,0.2954,0.4103,10.2468,0.0505,12.5818,0.4763,0.7131,0.7732,clean,0.3006,12.4077,10.6859,1.3259,22.6748,12.139468,11.034906,False,False,True,0.2463903797460128,0.5403812463471276,0.09601133013270198,2.30153326195634e-16,10.191138,23.240938166311302,,0.6472344303775858,1.0,False,clean,both rungs at chance,clean,0.5901876076759058,0.049981884861407255,1.209188079741221,1.132769051227079,0.110712,38.99988754357686,3.851434352193077,False
aqsoldb,AqSolDB,measured,Claude Opus 5,opus5,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,2.5986,0.0,500,469,469,3,20,0.9904,0.0005,13.9236,0.0005,6.0276,0.2574,39.6599,0.1034,6.0276,0.2574,39.6599,0.1034,0.92,0.9298,0.9269,0.3282,233,68,32,233,71,33,6.823,hit3,True,R23,6.823,6.4,29.1845,47.0588,0.128,0.0005,11.0604,0.037,0.7284,0.0005,10.7134,0.0005,4.6908,9.1684,35.2941,58.9047,0.128,0.0005,10.4409,0.0005,11.0604,0.037,0.7284,0.0005,15.71,0.0005,10.7134,0.0005,0.0018,0.0018,heavy,0.8859,16.7698,10.6826,1.7915,49.4531,12.139468,11.034906,False,False,True,3.028028560877035e-12,1.015810276195782e-13,6.278209920143879e-46,4.977028921260496e-103,10.191138,49.68017057569296,,1.6149485658010852e-11,5.959420287015254e-13,False,contaminated,R12 + R23,partial,8.468025492537313,5.223083991471215,2.4041004103309964,4.264540178230789,0.110712,12.302732691082205,61.62836910181372,True
aqsoldb,AqSolDB,measured,Qwen3-235B,qwen3,Alibaba,t1024,1,500,500,0.0,max_tokens:1024,0.0132,0.0,500,469,469,3,20,0.2758,0.3833,11.2805,0.4423,0.4158,0.5772,16.5202,0.6317,0.4158,0.5772,16.5202,0.6317,0.6389,0.6457,1.8969,1.2488,95,17,2,95,17,2,0.4264,hit3,True,R23,0.4264,0.4,17.8947,11.7647,0.1558,0.1729,11.1026,0.4478,0.2597,0.3528,11.0159,0.4158,0.0,1.0661,0.0,30.7692,0.1558,0.1729,10.587,0.041,11.1026,0.4478,0.2597,0.3528,11.4545,0.018,11.0159,0.4158,0.6522,0.714,clean,0.2217,11.9828,9.5764,1.1475,19.3241,12.139468,11.034906,False,False,True,0.06482479784836975,0.5741062408930182,0.09601133013270198,7.511957118171249e-11,10.191138,20.255863539445627,,0.19121504616725826,1.0,False,clean,both rungs at chance,clean,1.1657794029850745,0.026453300639658877,1.4740926043876057,1.0661350445576971,0.110712,46.811860404093416,3.851434352193077,False
aqsoldb,AqSolDB,measured,GPT-5.6 sol,sol,OpenAI,t1024,1,500,500,0.0,low,6.1416,816.5,500,469,469,3,20,0.8844,0.0005,15.6126,0.0005,5.9719,0.1439,45.5745,0.0615,5.9719,0.1439,45.5745,0.0615,0.8938,0.9049,1.1591,0.4272,192,61,34,192,61,35,7.2495,hit3,True,R23,7.2495,6.8,31.7708,55.7377,0.127,0.0005,11.1709,0.015,0.5932,0.0005,11.1688,0.0005,5.1173,9.8081,43.9374,67.6056,0.127,0.0005,10.7298,0.0005,11.1709,0.015,0.5932,0.0005,14.8408,0.0005,11.1688,0.0005,0.0018,0.0018,heavy,0.7281,15.2036,11.3154,1.7204,42.3252,12.139468,11.034906,False,False,True,6.889585286391584e-13,2.1125048082079488e-17,1.308475402280936e-49,1.311982817747581e-67,10.191138,40.93816631130064,,3.954022860016039e-12,1.4119019477643e-16,False,contaminated,R12 + R23,partial,8.036720989339019,5.814223313432836,2.617149285289932,5.0510353237263645,0.110712,16.013794654571353,65.48070669846088,True
aqsoldb,AqSolDB,measured,Claude Sonnet 5,sonnet5,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,0.3045,0.0,500,469,469,3,20,0.2799,0.3763,8.9083,0.3018,0.4953,0.6722,12.107,0.4643,0.4953,0.6722,12.107,0.4643,0.8626,0.8482,1.2005,0.6184,160,16,2,160,17,2,0.4264,hit3,True,R23,0.4264,0.4,10.0,12.5,0.0961,0.0685,9.0669,0.3408,0.2873,0.3958,9.1302,0.3218,0.0,1.0661,0.0,31.25,0.0961,0.0685,9.618,0.4493,9.0669,0.3408,0.2873,0.3958,9.7324,0.4488,9.1302,0.3218,0.6995,0.6125,clean,0.5277,13.9598,11.3793,1.5885,33.2207,12.139468,11.034906,False,False,True,0.8283476142496655,0.5403812463471276,0.09601133013270198,2.0441377521262385e-44,10.191138,34.11513859275053,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.049981884861407255,0.8237593278387487,1.132769051227079,0.110712,23.181017355774635,3.851434352193077,True
aqsoldb,AqSolDB,measured,GPT-5.6 terra,terra,OpenAI,t1024,1,500,500,0.0,low,1.4647,936.5,500,469,469,3,20,0.5667,0.0005,12.0762,0.001,3.2432,0.3563,34.2488,0.2639,3.2432,0.3563,34.2488,0.2639,0.8682,0.899,1.3076,0.53,175,44,17,175,44,18,3.6247,hit3,True,R23,3.6247,3.4,25.1429,38.6364,0.1319,0.0005,11.3614,0.067,0.4252,0.0005,9.4393,0.0005,2.1269,5.5437,24.5249,52.9474,0.1319,0.0005,10.1918,0.002,11.3614,0.067,0.4252,0.0005,13.3148,0.0005,9.4393,0.0005,0.0018,0.0018,heavy,0.6301,14.4311,11.7425,1.6946,37.1812,12.139468,11.034906,False,False,True,1.8128409227241717e-06,1.9058453552296829e-06,1.894654789050588e-20,8.724030191877263e-55,10.191138,37.3134328358209,,7.090222275543427e-06,7.399164320303475e-06,False,contaminated,R12 + R23,partial,4.852010874200427,2.5894757697228146,2.0711698403916876,3.501289453666393,0.110712,19.86730142069948,32.73990172700339,True
bace,BACE,measured,Gemini 2.5 Pro,gem25pro,Google,t1024,1,500,500,0.0,max_tokens:1024,2.0292,785.5,500,474,474,3,20,0.5051,0.1999,19.2895,0.3173,0.6352,0.3473,19.88,0.3438,0.6352,0.3473,19.88,0.3438,0.2763,0.2375,1.5566,0.9444,111,17,4,111,18,4,0.8439,hit3,True,R23,0.8439,0.8,15.3153,23.5294,0.4179,0.1374,16.663,0.2599,0.4905,0.1799,18.946,0.3078,0.211,1.6878,5.2632,44.4583,0.4179,0.1374,10.8235,0.068,16.663,0.2599,0.4905,0.1799,11.1034,0.0445,18.946,0.3078,0.4057,0.5947,clean,0.3565,11.5144,10.6023,1.2208,29.2057,12.596369,24.377747,False,False,True,0.23034788614211782,0.624633610164279,0.1384828325577748,0.11085418751170692,21.016059,23.417721518987342,,0.6081184194151911,1.0,False,clean,both rungs at chance,clean,0.6367152763713083,0.0,1.2158503771999694,0.9651999423900822,0.417224,14.002047228590982,2.022654497344352,False
bace,BACE,measured,Gemini 3.1 Flash-Lite,gem31flashlite,Google,t1024,1,500,500,0.0,max_tokens:1024,0.3401,866.0,500,474,474,3,20,0.242,0.3278,10.913,0.0915,0.5081,0.7026,26.8368,0.5607,0.5081,0.7026,26.8368,0.5607,0.3728,0.3132,1.6947,1.0232,117,8,2,117,8,3,0.4219,hit3,False,R23,0.4219,0.4,6.8376,25.0,0.2706,0.3738,11.4417,0.1049,0.2378,0.3103,10.7824,0.091,0.0,1.0549,0.0,62.5,0.2706,0.3738,10.7856,0.9125,11.4417,0.1049,0.2378,0.3103,8.8804,0.8391,10.7824,0.091,0.5953,0.2334,untestable,0.2964,11.1167,9.8666,1.0968,27.0243,12.596369,24.377747,False,False,True,0.9846268674932573,,0.588467977005486,0.030235861202252776,21.016059,24.68354430379747,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.01050216033755275,0.5428230944965172,1.025525451552188,0.417224,15.170367137118058,1.011207408969762,True
bace,BACE,measured,Gemini 3.1 Pro,gem31pro,Google,t1024,1,500,500,0.0,max_tokens:1024,1.6526,497.0,500,474,474,3,20,0.8734,0.6357,32.0939,0.3683,0.8256,0.5347,29.6864,0.3018,0.8256,0.5347,29.6864,0.3018,0.5836,0.5466,1.5387,0.9172,134,11,4,134,11,5,0.8439,hit3,False,R23,0.8439,0.8,8.209,36.3636,0.7586,0.4878,29.8019,0.3038,0.8827,0.6502,31.9651,0.3608,0.211,1.6878,9.072,66.6667,0.7586,0.4878,11.5666,0.8656,29.8019,0.3038,0.8827,0.6502,9.9713,0.8246,31.9651,0.3608,0.9446,0.6633,untestable,0.3397,11.3761,10.1963,1.1599,29.2827,12.596369,24.377747,False,False,True,0.9584652587132494,,0.1384828325577748,0.00011068311182950351,21.016059,28.270042194092827,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.2781535506329114,0.651695738668818,1.4916718924025258,0.417224,13.598769290622245,2.022654497344352,True
bace,BACE,measured,Gemini 3.5 Flash,gem35flash,Google,t1024,1,500,500,0.0,max_tokens:1024,1.6616,677.5,500,474,474,3,20,1.0009,0.907,27.3577,0.8516,0.5848,0.5277,17.9107,0.4898,0.5848,0.5277,17.9107,0.4898,0.6252,0.5853,1.1894,0.6667,170,17,3,170,18,3,0.6329,hit3,True,R23,0.6329,0.6,10.0,17.6471,0.6368,0.5862,25.6908,0.7346,0.9904,0.8901,27.0818,0.8391,0.0,1.4768,0.0,37.5,0.6368,0.5862,11.2108,0.6452,25.6908,0.7346,0.9904,0.8901,10.3798,0.5737,27.0818,0.8391,1.0,1.0,clean,0.481,12.654,10.1582,1.2854,37.4209,12.596369,24.377747,False,False,True,0.8742233715414917,0.8216871215800934,0.3172590584315476,7.7913228398516e-14,21.016059,35.86497890295359,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.793879569580726,0.7239020078434647,0.417224,9.884757398667523,1.5169309531570572,False
bace,BACE,measured,Gemini 3.6 Flash,gem36flash,Google,t1024,1,500,500,0.0,max_tokens:1024,1.143,555.0,500,474,474,3,20,0.9023,0.8301,24.7217,0.7331,0.5103,0.4333,16.3008,0.3848,0.5103,0.4333,16.3008,0.3848,0.5928,0.568,1.1723,0.781,169,16,3,169,16,3,0.6329,hit3,True,R23,0.6329,0.6,9.4675,18.75,0.5884,0.5182,26.7355,0.7031,0.9001,0.8346,24.8817,0.7296,0.0,1.4768,0.0,40.0294,0.5884,0.5182,9.6606,0.4983,26.7355,0.7031,0.9001,0.8346,10.3553,0.6777,24.8817,0.7296,1.0,0.9848,clean,0.4135,11.9381,10.4311,1.2453,33.2057,12.596369,24.377747,False,False,True,0.9146598402745035,0.7869129725067144,0.3172590584315476,1.6452549625616503e-13,21.016059,35.654008438818565,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.7516054825005524,0.7691440886641411,0.417224,11.579414321822911,1.5169309531570572,True
bace,BACE,measured,Gemini 3 Flash,gem3flash,Google,t1024,1,500,500,0.0,max_tokens:1024,0.6801,857.0,500,474,474,3,20,1.1014,0.4403,30.3505,0.4123,1.1919,0.4888,29.2481,0.3798,1.1919,0.4888,29.2481,0.3798,0.5478,0.5047,1.2433,0.8215,164,18,6,164,18,7,1.2658,hit3,True,R23,1.2658,1.2,10.9756,33.3333,0.4342,0.015,21.0475,0.2194,1.0951,0.4173,30.2118,0.4058,0.211,2.3207,9.0909,57.9057,0.4342,0.015,9.6781,0.3193,21.0475,0.2194,1.0951,0.4173,10.9386,0.4668,30.2118,0.4058,0.714,0.7125,clean,0.3713,11.8871,9.7184,1.1552,32.1414,12.596369,24.377747,False,False,True,0.7672882890447397,0.2613876758900172,0.01555033532318991,6.0315719579357e-12,21.016059,34.59915611814346,,1.0,0.6699645284948014,False,clean,both rungs at chance,clean,0.0,0.34008555696202536,0.8713304603890217,1.3673659013689823,0.417224,12.179883310342538,3.0338619063141143,True
bace,BACE,measured,GPT-4.1,gpt41,OpenAI,t1024,1,500,500,0.0,max_tokens:1024,0.2148,0.0,500,474,474,3,20,0.2111,1.0,9.4086,1.0,0.096,1.0,4.2332,1.0,0.096,1.0,4.2332,1.0,0.3194,0.2744,1.7008,1.0168,123,12,0,123,12,0,0.0,hit3,False,R23,0.0,0.0,9.7561,0.0,0.3226,1.0,12.9888,1.0,0.2114,1.0,9.5013,1.0,0.0,0.0,0.0,0.0,0.3226,1.0,10.3755,0.5847,12.9888,1.0,0.2114,1.0,8.7995,0.3398,9.5013,1.0,1.0,1.0,untestable,0.3323,11.5307,10.6132,1.2238,27.1519,12.596369,24.377747,False,False,True,0.8630002054165897,,1.0,0.0057881837391561605,21.016059,25.949367088607595,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.7745168468786522,0.0,0.417224,15.075478210537176,0.0,False
bace,BACE,measured,GPT-5,gpt5,OpenAI,t1024,1,500,500,0.0,low,3.3103,576.0,499,474,474,3,20,0.3099,0.8076,23.1601,0.6907,0.1993,0.6127,14.8703,0.4343,0.1993,0.6127,14.8703,0.4343,0.0574,0.3793,4.515,1.6192,74,6,1,74,7,1,0.211,hit3,False,R23,0.211,0.2004,8.1081,16.6667,0.2324,0.6687,17.2276,0.5092,0.3074,0.7916,22.9736,0.6692,0.0,0.8439,0.0,50.0,0.2324,0.6687,9.023,0.5862,17.2276,0.5092,0.3074,0.7916,8.7239,0.6087,22.9736,0.6692,1.0,0.9552,untestable,0.2036,10.7398,10.2824,1.1043,18.4357,12.596369,24.377747,False,False,True,0.9170903614439812,,0.8621761515057013,0.998820604851034,21.016059,15.611814345991561,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.6436854938117486,0.6836850017353941,0.417224,24.006898424962426,0.505723544187295,True
bace,BACE,measured,GPT-5.5,gpt55,OpenAI,t1024,1,500,500,0.0,low,4.9996,516.0,500,474,474,3,20,0.7377,0.7161,40.4151,0.4628,0.483,0.3983,29.8066,0.2324,0.483,0.3983,29.8066,0.2324,0.55,0.4982,1.9436,1.342,79,7,3,79,9,3,0.6329,hit3,False,R23,0.6329,0.6,8.8608,42.8571,0.6457,0.5972,34.1554,0.3143,0.7435,0.7281,40.7602,0.4678,0.0,1.4768,0.0,83.3333,0.6457,0.5972,11.3857,0.7646,34.1554,0.3143,0.7435,0.7281,11.2806,0.8076,40.7602,0.4678,0.9848,0.7617,untestable,0.2553,10.742,10.99,1.1805,21.6234,12.596369,24.377747,False,False,True,0.8833656263381092,,0.3172590584315476,0.9926120909387043,21.016059,16.666666666666668,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.272902470464135,0.7034408090140897,1.7580418731886915,0.417224,19.897021792428102,1.5169309531570572,True
bace,BACE,measured,Grok 4.3,grok43,xAI,t1024,1,500,500,0.0,max_tokens:1024,2.8669,1979.5,496,470,470,3,20,1.0151,0.5372,46.3891,0.4598,1.0203,0.5182,36.318,0.1914,1.0203,0.5182,36.318,0.1914,-0.036,0.1709,66.9171,1.9151,80,10,5,80,11,6,1.0638,hit3,False,R23,1.0638,1.0081,12.5,50.0,0.5,0.0835,31.2897,0.1924,1.0085,0.5407,46.1253,0.4558,0.2128,2.1277,16.6667,83.3333,0.5,0.0835,11.1784,0.3538,31.2897,0.1924,1.0085,0.5407,12.5953,0.5107,46.1253,0.4558,0.828,0.7536,untestable,0.1857,10.2088,11.2821,1.1518,16.1192,12.596369,24.377747,False,False,True,0.5607717537403507,,0.04882928357627722,0.9870684293403387,21.016059,17.02127659574468,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.5451543191489362,0.9923494619759076,2.051050903104376,0.417224,28.394028639850262,2.5497095085613486,True
bace,BACE,measured,Grok 4.5,grok45,xAI,t1024,1,500,500,0.0,max_tokens:1024,3.9708,1140.0,499,473,473,3,20,0.3179,0.4568,14.2763,0.4338,0.4791,0.6637,20.5341,0.6547,0.4791,0.6637,20.5341,0.6547,0.4707,0.3632,1.509,0.8947,128,13,2,128,14,2,0.4228,hit3,False,R23,0.4228,0.4008,10.1562,15.3846,0.6053,0.7961,25.9794,0.7851,0.3186,0.4588,14.4746,0.4373,0.0,1.0571,0.0,38.4722,0.6053,0.7961,9.9775,0.4613,25.9794,0.7851,0.3186,0.4588,8.1073,0.1479,14.4746,0.4373,0.7562,0.7359,untestable,0.385,11.7731,10.847,1.277,30.1498,12.596369,24.377747,False,False,True,0.8325250527082929,,0.5873236355769046,0.001020568202686929,21.016059,27.061310782241016,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.806279968457577,0.6310919544779918,0.417224,13.265175408111341,1.013364523613215,False
bace,BACE,measured,Claude Haiku 4.5,haiku45,Anthropic,t1024,1,500,500,0.0,max_tokens:1024,1.7293,452.0,500,474,474,3,20,0.2422,0.3328,19.6473,0.3948,0.5152,0.6982,33.3953,0.6992,0.5152,0.6982,33.3953,0.6992,-0.0243,0.0605,18.6537,2.4937,63,8,2,63,8,2,0.4219,hit3,False,R23,0.4219,0.4,12.6984,25.0,0.2521,0.3293,19.9791,0.4003,0.2335,0.3033,19.5153,0.3933,0.0,1.0549,0.0,60.0385,0.2521,0.3293,10.4144,0.2789,19.9791,0.4003,0.2335,0.3033,9.5108,0.1609,19.5153,0.3933,0.5912,0.6995,untestable,0.1255,9.8088,10.0,0.9809,12.7975,12.596369,24.377747,False,False,True,0.5469629311127282,,0.588467977005486,0.9999947469990859,21.016059,13.291139240506329,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.013562770042194206,0.01050216033755275,1.0081000326363891,1.025525451552188,0.417224,36.97258065855287,1.011207408969762,True
bace,BACE,measured,Kimi K3,kimik3,Moonshot,t1024,1,500,500,0.0,max_tokens:1024,13.3837,458.5,499,473,473,3,20,0.7016,0.905,45.5093,0.9095,0.3005,0.4133,14.949,0.2274,0.3005,0.4133,14.949,0.2274,0.4327,0.3645,1.8654,1.2682,94,8,2,94,10,2,0.4228,hit3,False,R23,0.4228,0.4008,8.5106,25.0,0.7735,0.8956,39.4966,0.8316,0.7132,0.905,46.6356,0.915,0.0,1.0571,0.0,57.1429,0.7735,0.8956,10.4897,0.7216,39.4966,0.8316,0.7132,0.905,7.8088,0.3903,46.6356,0.915,1.0,1.0,untestable,0.2574,10.9544,10.3346,1.1321,22.7352,12.596369,24.377747,False,False,True,0.9178711932749688,,0.5873236355769046,0.7454979959685442,21.016059,19.873150105708245,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.010524363636363642,0.6756391464873728,1.025525451552188,0.417224,18.802833857792336,1.013364523613215,True
bace,BACE,measured,Llama 4 Maverick,llama4mav,Meta,t1024,1,500,500,0.0,max_tokens:1024,0.0585,0.0,500,474,474,3,20,0.0246,1.0,3.574,1.0,0.0525,1.0,8.1684,1.0,0.0525,1.0,8.1684,1.0,0.1831,0.1833,3.0295,2.5094,40,3,0,40,3,0,0.0,hit3,False,R23,0.0,0.0,7.5,0.0,0.0576,1.0,7.34,1.0,0.0239,1.0,3.3275,1.0,0.0,0.0,0.0,0.0,0.0576,1.0,7.3748,0.4593,7.34,1.0,0.0239,1.0,7.6792,0.4868,3.3275,1.0,1.0,1.0,untestable,0.1266,10.0516,10.101,1.0153,12.4673,12.596369,24.377747,False,False,True,0.8947438215796273,,1.0,0.999999999999966,21.016059,8.438818565400844,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.5954096771855445,0.0,0.417224,37.20535505657159,0.0,False
